# epoch  line-search objective  step  its  ok
605    0.12398341E+01    0.1000E+01    1   T
606    0.12337937E+01    0.1000E+01    1   T
607    0.12301477E+01    0.1000E+01    1   T
608    0.12263441E+01    0.1000E+01    1   T
609    0.12207833E+01    0.1000E+01    1   T
610    0.12172008E+01    0.1000E+01    1   T
611    0.12092692E+01    0.1000E+01    1   T
612    0.12069546E+01    0.1000E+01    1   T
613    0.12028389E+01    0.1000E+01    1   T
614    0.11978808E+01    0.1000E+01    1   T
615    0.11926940E+01    0.1000E+01    1   T
616    0.11897384E+01    0.1000E+01    1   T
617    0.11864200E+01    0.1000E+01    1   T
618    0.11827136E+01    0.1000E+01    1   T
619    0.11786159E+01    0.1000E+01    1   T
620    0.11746201E+01    0.1000E+01    1   T
621    0.11716718E+01    0.1000E+01    1   T
622    0.11681103E+01    0.1000E+01    1   T
623    0.11622269E+01    0.1000E+01    1   T
624    0.11590992E+01    0.5000E+00    2   T
625    0.11556382E+01    0.1000E+01    1   T
626    0.11526577E+01    0.1000E+01    1   T
627    0.11485580E+01    0.1000E+01    1   T
628    0.11464927E+01    0.1000E+01    1   T
629    0.11403873E+01    0.1000E+01    1   T
630    0.11370979E+01    0.1000E+01    1   T
631    0.11328691E+01    0.1000E+01    1   T
632    0.11296254E+01    0.1000E+01    1   T
633    0.11239708E+01    0.1000E+01    1   T
634    0.11194697E+01    0.1000E+01    1   T
635    0.11163019E+01    0.1000E+01    1   T
636    0.11118819E+01    0.1000E+01    1   T
637    0.11082128E+01    0.1000E+01    1   T
638    0.11060521E+01    0.1000E+01    1   T
639    0.11042355E+01    0.1000E+01    1   T
640    0.11017423E+01    0.1000E+01    1   T
641    0.10960791E+01    0.1000E+01    1   T
642    0.10934105E+01    0.5000E+00    2   T
643    0.10886523E+01    0.1000E+01    1   T
644    0.10841729E+01    0.1000E+01    1   T
645    0.10817591E+01    0.1000E+01    1   T
646    0.10786756E+01    0.1000E+01    1   T
647    0.10768446E+01    0.1000E+01    1   T
648    0.10747082E+01    0.1000E+01    1   T
649    0.10711675E+01    0.1000E+01    1   T
650    0.10680439E+01    0.1000E+01    1   T
651    0.10641863E+01    0.1000E+01    1   T
652    0.10618903E+01    0.1000E+01    1   T
653    0.10574237E+01    0.1000E+01    1   T
654    0.10514953E+01    0.1000E+01    1   T
655    0.10460327E+01    0.1000E+01    1   T
656    0.10413754E+01    0.1000E+01    1   T
657    0.10380213E+01    0.1000E+01    1   T
658    0.10354908E+01    0.1000E+01    1   T
659    0.10305552E+01    0.1000E+01    1   T
660    0.10292323E+01    0.1000E+01    1   T
661    0.10255019E+01    0.1000E+01    1   T
662    0.10240148E+01    0.1000E+01    1   T
663    0.10219310E+01    0.1000E+01    1   T
664    0.10180920E+01    0.1000E+01    1   T
665    0.10147460E+01    0.1000E+01    1   T
666    0.10116102E+01    0.1000E+01    1   T
667    0.10097414E+01    0.1000E+01    1   T
668    0.10061894E+01    0.1000E+01    1   T
669    0.10021278E+01    0.1000E+01    1   T
670    0.10004417E+01    0.1000E+01    1   T
671    0.99642270E+00    0.1000E+01    1   T
672    0.99428584E+00    0.1000E+01    1   T
673    0.99112634E+00    0.1000E+01    1   T
674    0.98712624E+00    0.1000E+01    1   T
675    0.98272028E+00    0.1000E+01    1   T
676    0.97967141E+00    0.1000E+01    1   T
677    0.97446707E+00    0.1000E+01    1   T
678    0.97018552E+00    0.1000E+01    1   T
679    0.96475450E+00    0.1000E+01    1   T
680    0.96231500E+00    0.1000E+01    1   T
681    0.95928109E+00    0.1000E+01    1   T
682    0.95765765E+00    0.1000E+01    1   T
683    0.95470584E+00    0.1000E+01    1   T
684    0.94975618E+00    0.1000E+01    1   T
685    0.94566051E+00    0.1000E+01    1   T
686    0.94221245E+00    0.1000E+01    1   T
687    0.94000538E+00    0.1000E+01    1   T
688    0.93653785E+00    0.1000E+01    1   T
689    0.93395694E+00    0.1000E+01    1   T
690    0.93015341E+00    0.1000E+01    1   T
691    0.92612386E+00    0.1000E+01    1   T
692    0.92397018E+00    0.1000E+01    1   T
693    0.92074317E+00    0.1000E+01    1   T
694    0.91824660E+00    0.1000E+01    1   T
695    0.91602985E+00    0.1000E+01    1   T
696    0.91346544E+00    0.1000E+01    1   T
697    0.91133013E+00    0.1000E+01    1   T
698    0.90600586E+00    0.1000E+01    1   T
699    0.90286550E+00    0.1000E+01    1   T
700    0.90005658E+00    0.1000E+01    1   T
701    0.89827140E+00    0.1000E+01    1   T
702    0.89650273E+00    0.1000E+01    1   T
703    0.89340745E+00    0.1000E+01    1   T
704    0.88999182E+00    0.1000E+01    1   T
705    0.88630526E+00    0.1000E+01    1   T
706    0.88238332E+00    0.1000E+01    1   T
707    0.88014543E+00    0.1000E+01    1   T
708    0.87691925E+00    0.1000E+01    1   T
709    0.87318057E+00    0.1000E+01    1   T
710    0.86917535E+00    0.1000E+01    1   T
711    0.86602534E+00    0.1000E+01    1   T
712    0.86381115E+00    0.1000E+01    1   T
713    0.86153779E+00    0.1000E+01    1   T
714    0.85992058E+00    0.1000E+01    1   T
715    0.85709527E+00    0.1000E+01    1   T
716    0.85500891E+00    0.1000E+01    1   T
717    0.85298610E+00    0.1000E+01    1   T
718    0.85141209E+00    0.1000E+01    1   T
719    0.84951141E+00    0.1000E+01    1   T
720    0.84792844E+00    0.1000E+01    1   T
721    0.84613847E+00    0.1000E+01    1   T
722    0.84268816E+00    0.1000E+01    1   T
723    0.84030577E+00    0.1000E+01    1   T
724    0.83746497E+00    0.1000E+01    1   T
725    0.83554231E+00    0.1000E+01    1   T
726    0.83239933E+00    0.1000E+01    1   T
727    0.83149837E+00    0.1000E+01    1   T
728    0.82926213E+00    0.1000E+01    1   T
729    0.82681740E+00    0.1000E+01    1   T
730    0.82380802E+00    0.1000E+01    1   T
731    0.82215090E+00    0.1000E+01    1   T
732    0.81976086E+00    0.1000E+01    1   T
733    0.81776349E+00    0.1000E+01    1   T
734    0.81561166E+00    0.1000E+01    1   T
735    0.81189534E+00    0.1000E+01    1   T
736    0.81091835E+00    0.1000E+01    1   T
737    0.80765271E+00    0.1000E+01    1   T
738    0.80661861E+00    0.1000E+01    1   T
739    0.80510002E+00    0.1000E+01    1   T
740    0.80303047E+00    0.1000E+01    1   T
741    0.80068687E+00    0.1000E+01    1   T
742    0.79914791E+00    0.1000E+01    1   T
743    0.79764501E+00    0.1000E+01    1   T
744    0.79647337E+00    0.1000E+01    1   T
745    0.79465907E+00    0.1000E+01    1   T
746    0.79249539E+00    0.1000E+01    1   T
747    0.79129319E+00    0.1000E+01    1   T
748    0.78905667E+00    0.1000E+01    1   T
749    0.78722888E+00    0.1000E+01    1   T
750    0.78571524E+00    0.1000E+01    1   T
751    0.78497099E+00    0.1000E+01    1   T
752    0.78362089E+00    0.1000E+01    1   T
753    0.78268217E+00    0.1000E+01    1   T
754    0.78112282E+00    0.1000E+01    1   T
755    0.77956360E+00    0.1000E+01    1   T
756    0.77800437E+00    0.1000E+01    1   T
757    0.77402081E+00    0.1000E+01    1   T
758    0.77267415E+00    0.5000E+00    2   T
759    0.77003330E+00    0.1000E+01    1   T
760    0.76875805E+00    0.1000E+01    1   T
761    0.76680498E+00    0.1000E+01    1   T
762    0.76404725E+00    0.1000E+01    1   T
763    0.76135438E+00    0.1000E+01    1   T
764    0.75889062E+00    0.1000E+01    1   T
765    0.75675398E+00    0.1000E+01    1   T
766    0.75452523E+00    0.1000E+01    1   T
767    0.75051475E+00    0.1000E+01    1   T
768    0.75003771E+00    0.1000E+01    1   T
769    0.74715987E+00    0.1000E+01    1   T
770    0.74607684E+00    0.1000E+01    1   T
771    0.74409248E+00    0.1000E+01    1   T
772    0.74114650E+00    0.1000E+01    1   T
773    0.73811598E+00    0.1000E+01    1   T
774    0.73487540E+00    0.1000E+01    1   T
775    0.73243855E+00    0.1000E+01    1   T
776    0.72849387E+00    0.1000E+01    1   T
777    0.72663147E+00    0.1000E+01    1   T
778    0.72380069E+00    0.1000E+01    1   T
779    0.72210219E+00    0.1000E+01    1   T
780    0.72050916E+00    0.1000E+01    1   T
781    0.71907540E+00    0.1000E+01    1   T
782    0.71640574E+00    0.1000E+01    1   T
783    0.71509390E+00    0.1000E+01    1   T
784    0.71301306E+00    0.1000E+01    1   T
785    0.71034981E+00    0.1000E+01    1   T
786    0.70725673E+00    0.1000E+01    1   T
787    0.70463481E+00    0.1000E+01    1   T
788    0.70298517E+00    0.1000E+01    1   T
789    0.70164768E+00    0.1000E+01    1   T
790    0.70046254E+00    0.1000E+01    1   T
791    0.69821415E+00    0.1000E+01    1   T
792    0.69581650E+00    0.1000E+01    1   T
793    0.69438295E+00    0.1000E+01    1   T
794    0.69277172E+00    0.1000E+01    1   T
795    0.69215538E+00    0.1000E+01    1   T
796    0.69116227E+00    0.1000E+01    1   T
797    0.68918992E+00    0.1000E+01    1   T
798    0.68863776E+00    0.1000E+01    1   T
799    0.68581989E+00    0.1000E+01    1   T
800    0.68425454E+00    0.1000E+01    1   T
801    0.68272183E+00    0.1000E+01    1   T
802    0.68057974E+00    0.1000E+01    1   T
803    0.67725974E+00    0.1000E+01    1   T
804    0.67634258E+00    0.1000E+01    1   T
805    0.67401924E+00    0.1000E+01    1   T
806    0.67325948E+00    0.1000E+01    1   T
807    0.67213549E+00    0.1000E+01    1   T
808    0.67083240E+00    0.1000E+01    1   T
809    0.66953959E+00    0.1000E+01    1   T
810    0.66843183E+00    0.1000E+01    1   T
811    0.66760231E+00    0.1000E+01    1   T
812    0.66633849E+00    0.1000E+01    1   T
813    0.66431518E+00    0.1000E+01    1   T
814    0.66352678E+00    0.1000E+01    1   T
815    0.66203241E+00    0.1000E+01    1   T
816    0.66121033E+00    0.1000E+01    1   T
817    0.65990637E+00    0.1000E+01    1   T
818    0.65837773E+00    0.1000E+01    1   T
819    0.65656313E+00    0.1000E+01    1   T
820    0.65603538E+00    0.1000E+01    1   T
821    0.65454458E+00    0.1000E+01    1   T
822    0.65396305E+00    0.1000E+01    1   T
823    0.65302886E+00    0.1000E+01    1   T
824    0.65138144E+00    0.1000E+01    1   T
825    0.65041883E+00    0.1000E+01    1   T
826    0.64729427E+00    0.1000E+01    1   T
827    0.64639780E+00    0.1000E+01    1   T
828    0.64524480E+00    0.1000E+01    1   T
829    0.64381997E+00    0.1000E+01    1   T
830    0.64227932E+00    0.1000E+01    1   T
831    0.64109923E+00    0.1000E+01    1   T
832    0.63981719E+00    0.1000E+01    1   T
833    0.63831682E+00    0.1000E+01    1   T
834    0.63675495E+00    0.1000E+01    1   T
835    0.63498665E+00    0.1000E+01    1   T
836    0.63353974E+00    0.1000E+01    1   T
837    0.63343136E+00    0.1000E+01    1   T
838    0.63147719E+00    0.1000E+01    1   T
839    0.63097590E+00    0.1000E+01    1   T
840    0.62975022E+00    0.1000E+01    1   T
841    0.62805133E+00    0.1000E+01    1   T
842    0.62679494E+00    0.1000E+01    1   T
843    0.62477897E+00    0.1000E+01    1   T
844    0.62400067E+00    0.1000E+01    1   T
845    0.62286247E+00    0.1000E+01    1   T
846    0.62132341E+00    0.1000E+01    1   T
847    0.61968342E+00    0.1000E+01    1   T
848    0.61768296E+00    0.1000E+01    1   T
849    0.61621382E+00    0.1000E+01    1   T
850    0.61516332E+00    0.1000E+01    1   T
851    0.61343523E+00    0.1000E+01    1   T
852    0.61293814E+00    0.1000E+01    1   T
853    0.61079611E+00    0.1000E+01    1   T
854    0.61028417E+00    0.1000E+01    1   T
855    0.60956029E+00    0.1000E+01    1   T
856    0.60845428E+00    0.1000E+01    1   T
857    0.60726296E+00    0.1000E+01    1   T
858    0.60569281E+00    0.1000E+01    1   T
859    0.60449632E+00    0.1000E+01    1   T
860    0.60262770E+00    0.1000E+01    1   T
861    0.60121631E+00    0.1000E+01    1   T
862    0.59994896E+00    0.1000E+01    1   T
863    0.59851971E+00    0.1000E+01    1   T
864    0.59735208E+00    0.1000E+01    1   T
865    0.59568292E+00    0.1000E+01    1   T
866    0.59390117E+00    0.1000E+01    1   T
867    0.59121857E+00    0.1000E+01    1   T
868    0.59027758E+00    0.5000E+00    2   T
869    0.58834140E+00    0.1000E+01    1   T
870    0.58718069E+00    0.1000E+01    1   T
871    0.58603865E+00    0.1000E+01    1   T
872    0.58452445E+00    0.1000E+01    1   T
873    0.58195838E+00    0.1000E+01    1   T
874    0.58072953E+00    0.1000E+01    1   T
875    0.57868919E+00    0.1000E+01    1   T
876    0.57795578E+00    0.1000E+01    1   T
877    0.57570721E+00    0.1000E+01    1   T
878    0.57388270E+00    0.1000E+01    1   T
879    0.57282981E+00    0.1000E+01    1   T
880    0.57135132E+00    0.1000E+01    1   T
881    0.57101603E+00    0.1000E+01    1   T
882    0.56893213E+00    0.1000E+01    1   T
883    0.56762277E+00    0.1000E+01    1   T
884    0.56618700E+00    0.1000E+01    1   T
885    0.56424272E+00    0.1000E+01    1   T
886    0.56115166E+00    0.1000E+01    1   T
887    0.55915742E+00    0.1000E+01    1   T
888    0.55738178E+00    0.1000E+01    1   T
889    0.55617994E+00    0.1000E+01    1   T
890    0.55460554E+00    0.1000E+01    1   T
891    0.55242653E+00    0.1000E+01    1   T
892    0.55066188E+00    0.1000E+01    1   T
893    0.54897420E+00    0.1000E+01    1   T
894    0.54702910E+00    0.1000E+01    1   T
895    0.54527464E+00    0.1000E+01    1   T
896    0.54351320E+00    0.1000E+01    1   T
897    0.54211715E+00    0.1000E+01    1   T
898    0.54123389E+00    0.1000E+01    1   T
899    0.54010177E+00    0.1000E+01    1   T
900    0.53861632E+00    0.1000E+01    1   T
901    0.53759427E+00    0.1000E+01    1   T
902    0.53668858E+00    0.1000E+01    1   T
903    0.53555546E+00    0.1000E+01    1   T
904    0.53425796E+00    0.1000E+01    1   T
905    0.53217448E+00    0.1000E+01    1   T
906    0.53026859E+00    0.1000E+01    1   T
907    0.52919126E+00    0.1000E+01    1   T
908    0.52816376E+00    0.1000E+01    1   T
909    0.52684082E+00    0.1000E+01    1   T
910    0.52579759E+00    0.5000E+00    2   T
911    0.52457892E+00    0.1000E+01    1   T
912    0.52416037E+00    0.1000E+01    1   T
913    0.52332168E+00    0.1000E+01    1   T
914    0.52189315E+00    0.1000E+01    1   T
915    0.52107046E+00    0.5000E+00    2   T
916    0.51990043E+00    0.1000E+01    1   T
917    0.51893895E+00    0.1000E+01    1   T
918    0.51816240E+00    0.1000E+01    1   T
919    0.51720507E+00    0.1000E+01    1   T
920    0.51607879E+00    0.1000E+01    1   T
921    0.51433994E+00    0.1000E+01    1   T
922    0.51371918E+00    0.1000E+01    1   T
923    0.51262636E+00    0.1000E+01    1   T
924    0.51222716E+00    0.1000E+01    1   T
925    0.51114839E+00    0.1000E+01    1   T
926    0.51069978E+00    0.1000E+01    1   T
927    0.50981573E+00    0.1000E+01    1   T
928    0.50850508E+00    0.1000E+01    1   T
929    0.50685677E+00    0.1000E+01    1   T
930    0.50515350E+00    0.1000E+01    1   T
931    0.50307328E+00    0.1000E+01    1   T
932    0.50158275E+00    0.1000E+01    1   T
933    0.50062844E+00    0.1000E+01    1   T
934    0.49953121E+00    0.1000E+01    1   T
935    0.49896690E+00    0.1000E+01    1   T
936    0.49797056E+00    0.1000E+01    1   T
937    0.49762577E+00    0.1000E+01    1   T
938    0.49561710E+00    0.1000E+01    1   T
939    0.49481763E+00    0.1000E+01    1   T
940    0.49409375E+00    0.1000E+01    1   T
941    0.49282708E+00    0.1000E+01    1   T
942    0.49217048E+00    0.1000E+01    1   T
943    0.49098840E+00    0.1000E+01    1   T
944    0.49061745E+00    0.1000E+01    1   T
945    0.49015806E+00    0.1000E+01    1   T
946    0.48959129E+00    0.1000E+01    1   T
947    0.48889346E+00    0.1000E+01    1   T
948    0.48802511E+00    0.1000E+01    1   T
949    0.48731470E+00    0.1000E+01    1   T
950    0.48620433E+00    0.1000E+01    1   T
951    0.48592895E+00    0.5000E+00    2   T
952    0.48507542E+00    0.1000E+01    1   T
953    0.48457298E+00    0.1000E+01    1   T
954    0.48401550E+00    0.1000E+01    1   T
955    0.48335839E+00    0.1000E+01    1   T
956    0.48257227E+00    0.1000E+01    1   T
957    0.48139606E+00    0.1000E+01    1   T
958    0.48055192E+00    0.1000E+01    1   T
959    0.47930286E+00    0.1000E+01    1   T
960    0.47848167E+00    0.1000E+01    1   T
961    0.47740347E+00    0.1000E+01    1   T
962    0.47658874E+00    0.1000E+01    1   T
963    0.47577582E+00    0.1000E+01    1   T
964    0.47474504E+00    0.1000E+01    1   T
965    0.47420521E+00    0.1000E+01    1   T
966    0.47364809E+00    0.1000E+01    1   T
967    0.47250685E+00    0.1000E+01    1   T
968    0.47209167E+00    0.1000E+01    1   T
969    0.47135673E+00    0.1000E+01    1   T
970    0.47082857E+00    0.1000E+01    1   T
971    0.47021560E+00    0.1000E+01    1   T
972    0.46900883E+00    0.1000E+01    1   T
973    0.46789796E+00    0.1000E+01    1   T
974    0.46720532E+00    0.1000E+01    1   T
975    0.46655114E+00    0.1000E+01    1   T
976    0.46624480E+00    0.1000E+01    1   T
977    0.46578980E+00    0.1000E+01    1   T
978    0.46489776E+00    0.1000E+01    1   T
979    0.46386835E+00    0.1000E+01    1   T
980    0.46300798E+00    0.1000E+01    1   T
981    0.46210690E+00    0.1000E+01    1   T
982    0.46142017E+00    0.1000E+01    1   T
983    0.46047637E+00    0.1000E+01    1   T
984    0.46008631E+00    0.1000E+01    1   T
985    0.45936844E+00    0.1000E+01    1   T
986    0.45902413E+00    0.1000E+01    1   T
987    0.45840046E+00    0.1000E+01    1   T
988    0.45775929E+00    0.1000E+01    1   T
989    0.45723347E+00    0.1000E+01    1   T
990    0.45683832E+00    0.1000E+01    1   T
991    0.45636207E+00    0.1000E+01    1   T
992    0.45580706E+00    0.1000E+01    1   T
993    0.45449375E+00    0.1000E+01    1   T
994    0.45391071E+00    0.5000E+00    2   T
995    0.45309334E+00    0.1000E+01    1   T
996    0.45256146E+00    0.1000E+01    1   T
997    0.45213695E+00    0.1000E+01    1   T
998    0.45162186E+00    0.1000E+01    1   T
999    0.45070101E+00    0.1000E+01    1   T
1000    0.45011720E+00    0.1000E+01    1   T
1001    0.44958920E+00    0.1000E+01    1   T
1002    0.44863661E+00    0.1000E+01    1   T
1003    0.44794077E+00    0.1000E+01    1   T
